date,symbol,event_count_3d,event_count_20d,positive_event_count,negative_event_count,event_risk_count,event_impact_score,event_weighted_impact_score,event_confidence_mean,event_reliability_mean,event_high_reliability_count,event_entity_link_confidence_mean,latest_event_source_reliability,latest_entity_link_confidence,latest_event_type,latest_event_title,latest_event_source,latest_event_source_category,latest_entity_link_method,latest_entity_link_keywords
2026-01-06,000002,1,1,0,0,0,0.0,0.0,0.35,0.95,1,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2025年12月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-07,000002,1,1,0,0,0,0.0,0.0,0.35,0.95,1,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2025年12月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-08,000002,1,1,0,0,0,0.0,0.0,0.35,0.95,1,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2025年12月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-09,000002,2,2,0,0,0,0.0,0.0,0.35,0.9500000000000001,2,1.0,0.95,1.0,general_news,关于董事、执行副总裁辞任的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-12,000002,1,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于董事、执行副总裁辞任的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-13,000002,2,3,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,3,1.0,0.95,1.0,general_news,关于召开万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议的补充通知,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-14,000002,2,3,0,0,0,0.0,0.0,0.3499999999999999,0.9500000000000001,3,1.0,0.95,1.0,general_news,关于召开万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议的补充通知,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-15,000002,2,4,0,0,0,0.0,0.0,0.35,0.95,4,1.0,0.95,1.0,general_news,关于召开万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议的补充通知（二）,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-16,000002,2,4,0,0,0,0.0,0.0,0.35,0.9499999999999997,4,1.0,0.95,1.0,general_news,关于召开万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议的补充通知（二）,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-19,000002,4,7,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000001,7,1.0,0.95,1.0,general_news,第二十届董事会第二十九次会议决议公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-20,000002,5,8,0,0,0,0.0,0.0,0.35,0.95,8,1.0,0.95,1.0,general_news,万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）回售结果公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-21,000002,8,12,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000002,12,1.0,0.95,1.0,general_news,关于中信证券披露《关于万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议决议的公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-22,000002,8,12,0,0,0,0.0,0.0,0.35000000000000003,0.95,12,1.0,0.95,1.0,general_news,关于中信证券披露《关于万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议决议的公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-23,000002,5,12,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000001,12,1.0,0.95,1.0,general_news,关于中信证券披露《关于万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）2026年第一次债券持有人会议决议的公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-26,000002,6,14,0,0,0,0.0,0.0,0.35,0.9500000000000002,14,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-27,000002,2,14,0,0,0,0.0,0.0,0.35,0.9500000000000003,14,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-28,000002,8,20,0,0,0,0.0,0.0,0.3499999999999999,0.9500000000000001,20,1.0,0.95,1.0,general_news,关于在交易商协会披露《关于2022年度第四期中期票据2026年第一次持有人会议的答复公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-29,000002,9,21,0,0,0,0.0,0.0,0.3499999999999999,0.9500000000000002,21,1.0,0.95,1.0,general_news,万科企业股份有限公司2021年面向合格投资者公开发行住房租赁专项公司债券（第一期）（品种二）分期兑付公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-01-30,000002,9,23,0,0,0,0.0,0.0,0.34999999999999987,0.9500000000000004,23,1.0,0.95,1.0,general_news,万科企业股份有限公司关于公司债券停牌的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-02,000002,10,24,0,0,0,0.0,0.0,0.3499999999999999,0.95,24,1.0,0.95,1.0,general_news,2025年度业绩预告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-03,000002,4,24,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,24,1.0,0.95,1.0,general_news,2025年度业绩预告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-04,000002,3,24,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,24,1.0,0.95,1.0,general_news,2025年度业绩预告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-05,000002,1,24,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,24,1.0,0.95,1.0,general_news,2025年度业绩预告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-06,000002,1,24,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,24,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-09,000002,1,23,0,0,0,0.0,0.0,0.34999999999999987,0.9499999999999996,23,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-10,000002,1,23,0,0,0,0.0,0.0,0.34999999999999987,0.9500000000000001,23,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-11,000002,1,23,0,0,0,0.0,0.0,0.34999999999999987,0.9499999999999997,23,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-12,000002,0,23,0,0,0,0.0,0.0,0.34999999999999987,0.95,23,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-13,000002,0,22,0,0,0,0.0,0.0,0.34999999999999987,0.9499999999999997,22,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-16,000002,0,21,0,0,0,0.0,0.0,0.3499999999999999,0.95,21,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-17,000002,0,18,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999996,18,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-18,000002,0,18,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999997,18,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-19,000002,0,18,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,18,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-20,000002,0,17,0,0,0,0.0,0.0,0.35,0.9499999999999997,17,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-23,000002,0,13,0,0,0,0.0,0.0,0.35,0.9500000000000001,13,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-24,000002,0,11,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000002,11,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-25,000002,0,11,0,0,0,0.0,0.0,0.35000000000000003,0.95,11,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-26,000002,0,11,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000001,11,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-02-27,000002,0,11,0,0,0,0.0,0.0,0.35000000000000003,0.95,11,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-02,000002,0,2,0,0,0,0.0,0.0,0.35,0.9499999999999998,2,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年1月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-03,000002,2,3,0,0,0,0.0,0.0,0.3499999999999999,0.95,3,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-04,000002,2,3,0,0,0,0.0,0.0,0.3499999999999999,0.95,3,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-05,000002,2,3,0,0,0,0.0,0.0,0.3499999999999999,0.95,3,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-06,000002,2,3,0,0,0,0.0,0.0,0.3499999999999999,0.95,3,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-09,000002,0,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-10,000002,0,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-11,000002,0,2,0,0,0,0.0,0.0,0.35,0.9500000000000001,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-12,000002,0,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-13,000002,0,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-16,000002,0,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-17,000002,0,2,0,0,0,0.0,0.0,0.35,0.95,2,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-18,000002,1,3,0,0,0,0.0,0.0,0.3499999999999999,0.9500000000000001,3,1.0,0.95,1.0,general_news,关于董事会会议召开日期的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-19,000002,1,3,0,0,0,0.0,0.0,0.3499999999999999,0.9500000000000001,3,1.0,0.95,1.0,general_news,关于董事会会议召开日期的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-20,000002,1,3,0,0,0,0.0,0.0,0.3499999999999999,0.9499999999999998,3,1.0,0.95,1.0,general_news,关于董事会会议召开日期的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-23,000002,2,4,0,0,0,0.0,0.0,0.35,0.9499999999999998,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-24,000002,1,4,0,0,0,0.0,0.0,0.35,0.95,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-25,000002,1,4,0,0,0,0.0,0.0,0.35,0.95,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-26,000002,1,4,0,0,0,0.0,0.0,0.35,0.9500000000000002,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-27,000002,0,4,0,0,0,0.0,0.0,0.35,0.95,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-30,000002,0,4,0,0,0,0.0,0.0,0.35,0.9500000000000001,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-03-31,000002,0,4,0,0,0,0.0,0.0,0.35,0.9500000000000001,4,1.0,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-01,000002,25,29,0,2,2,-0.06896595667879767,-0.0412761250722604,0.3982758620689655,0.95,29,1.0,0.95,1.0,general_news,第二十届董事会第三十一次会议决议公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-02,000002,27,31,0,2,2,-0.06321804796171142,-0.037836001705084284,0.39516129032258057,0.9499999999999996,31,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-03,000002,27,29,0,2,2,-0.06329065063171535,-0.03787945440308164,0.3982758620689655,0.95,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-06,000002,27,29,0,2,2,-0.06329065063171535,-0.03787945440308164,0.3982758620689655,0.95,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-07,000002,2,29,0,2,2,-0.06329065063171535,-0.03787945440308164,0.3982758620689655,0.9499999999999998,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-08,000002,0,29,0,2,2,-0.06329065063171534,-0.03787945440308163,0.3982758620689655,0.95,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-09,000002,0,29,0,2,2,-0.06329065063171538,-0.037879454403081644,0.3982758620689655,0.95,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-10,000002,0,29,0,2,2,-0.06329065063171536,-0.037879454403081644,0.3982758620689655,0.9500000000000002,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-13,000002,0,29,0,2,2,-0.06329065063171539,-0.03787945440308166,0.3982758620689655,0.9500000000000006,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-14,000002,0,29,0,2,2,-0.06329065063171535,-0.03787945440308164,0.3982758620689655,0.95,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-15,000002,0,29,0,2,2,-0.06329065063171535,-0.037879454403081644,0.3982758620689655,0.9499999999999997,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-16,000002,0,29,0,2,2,-0.06329065063171534,-0.03787945440308164,0.3982758620689655,0.9499999999999995,29,1.0,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年3月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-17,000002,1,30,0,2,2,-0.046687930792264985,-0.02794272657917059,0.3966666666666666,0.9500000000000003,30,1.0,0.95,1.0,general_news,关于董事会会议召开日期的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-20,000002,1,29,0,2,2,-0.04685711239515289,-0.028043981768499007,0.3982758620689655,0.9499999999999997,29,1.0,0.95,1.0,general_news,关于董事会会议召开日期的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-21,000002,1,28,0,2,2,-0.047119215864723465,-0.028200850695036996,0.39999999999999997,0.9499999999999996,28,1.0,0.95,1.0,general_news,关于董事会会议召开日期的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-22,000002,3,30,0,2,2,-0.022635873504741194,-0.013547570292587604,0.3966666666666666,0.9499999999999998,30,1.0,0.95,1.0,general_news,关于在交易商协会披露《关于2023年度第一期中期票据2026年第一次持有人会议的答复公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-23,000002,2,30,0,2,2,-0.022635873504741194,-0.013547570292587604,0.3966666666666666,0.9500000000000001,30,1.0,0.95,1.0,general_news,关于在交易商协会披露《关于2023年度第一期中期票据2026年第一次持有人会议的答复公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-24,000002,2,30,0,2,2,-0.022635873504741198,-0.013547570292587604,0.3966666666666666,0.9499999999999996,30,1.0,0.95,1.0,general_news,关于在交易商协会披露《关于2023年度第一期中期票据2026年第一次持有人会议的答复公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-04-27,000002,3,31,0,2,2,-0.016182205992690383,-0.009685050286625193,0.39516129032258057,0.95,31,0.985744602454376,0.95,0.95,general_news,政旦志远内字第260000027号内部控制审计报告,cninfo_disclosure,official_disclosure,code_mention,000002
2026-04-28,000002,1,31,0,2,2,-0.016182205992690376,-0.00968505028662519,0.39516129032258057,0.9499999999999998,31,0.985744602454376,0.95,0.95,general_news,政旦志远内字第260000027号内部控制审计报告,cninfo_disclosure,official_disclosure,code_mention,000002
2026-04-29,000002,1,31,0,2,2,-0.016182205992690383,-0.009685050286625195,0.39516129032258057,0.9499999999999998,31,0.9857446024543761,0.95,0.95,general_news,政旦志远内字第260000027号内部控制审计报告,cninfo_disclosure,official_disclosure,code_mention,000002
2026-04-30,000002,4,34,0,2,2,-0.005890450684127623,-0.0035254347344503825,0.3911764705882353,0.95,34,0.9948109227961217,0.95,1.0,general_news,关于公开挂牌转让环山集团股份有限公司股权的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-01,000002,3,34,0,2,2,-0.005890450684127626,-0.003525434734450384,0.3911764705882353,0.9499999999999998,34,0.9948109227961217,0.95,1.0,general_news,关于公开挂牌转让环山集团股份有限公司股权的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-04,000002,3,7,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000002,7,0.9942856920052581,0.95,1.0,general_news,2026年一季度报告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-05,000002,3,7,0,0,0,0.0,0.0,0.35000000000000003,0.9500000000000001,7,0.9942856920052582,0.95,1.0,general_news,2026年一季度报告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-06,000002,0,7,0,0,0,0.0,0.0,0.35000000000000003,0.9499999999999998,7,0.9942856920052581,0.95,1.0,general_news,2026年一季度报告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-07,000002,1,8,0,0,0,0.0,0.0,0.35,0.95,8,0.9965041501440058,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年4月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-08,000002,1,8,0,0,0,0.0,0.0,0.35,0.95,8,0.9965041501440056,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年4月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-11,000002,6,13,0,0,0,-0.021158882133294164,-0.01266359095677656,0.3715384615384615,0.95,13,0.9990454855645068,0.95,1.0,general_news,关于在交易商协会披露《关于2023年度第二期中期票据2026年第一次持有人会议的答复公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-12,000002,7,14,0,0,0,-0.01739274737449467,-0.01040955930363506,0.36999999999999994,0.9500000000000001,14,0.9992153825359368,0.95,1.0,general_news,关于在交易商协会披露《关于2023年度第二期中期票据本息偿付安排的公告》的提示性公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-13,000002,9,17,0,0,0,-0.04888101114733158,-0.02925528517167795,0.3994117647058823,0.95,17,0.9995144633173931,0.95,1.0,shareholder_change,关于就深铁集团220亿股东借款签署补充协议暨日常关联交易公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-14,000002,9,17,0,0,0,-0.04888101114733158,-0.02925528517167795,0.3994117647058823,0.9500000000000001,17,0.999514463317393,0.95,1.0,shareholder_change,关于就深铁集团220亿股东借款签署补充协议暨日常关联交易公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-15,000002,6,18,0,0,0,-0.0635055350238118,-0.03800806271175137,0.41222222222222216,0.9500000000000001,18,0.9995846849729718,0.95,1.0,shareholder_change,关于2025年度股东会增加临时提案及召开2025年度股东会通知的补充公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-18,000002,4,17,0,0,0,-0.06367420376859934,-0.0381090109555067,0.4158823529411764,0.9500000000000003,17,0.9995835819090537,0.95,1.0,shareholder_change,关于2025年度股东会增加临时提案及召开2025年度股东会通知的补充公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-19,000002,1,17,0,0,0,-0.06367420376859932,-0.03810901095550669,0.4158823529411764,0.95,17,0.9995835819090536,0.95,1.0,shareholder_change,关于2025年度股东会增加临时提案及召开2025年度股东会通知的补充公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-20,000002,1,17,0,0,0,-0.06367420376859932,-0.03810901095550669,0.4158823529411764,0.9500000000000001,17,0.9995835819090535,0.95,1.0,shareholder_change,关于2025年度股东会增加临时提案及召开2025年度股东会通知的补充公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-21,000002,0,17,0,0,0,-0.06367420376859932,-0.03810901095550669,0.4158823529411764,0.95,17,0.9995835819090535,0.95,1.0,shareholder_change,关于2025年度股东会增加临时提案及召开2025年度股东会通知的补充公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-22,000002,0,17,0,0,0,-0.06367420376859932,-0.03810901095550669,0.4158823529411764,0.95,17,0.9995835819090535,0.95,1.0,shareholder_change,关于2025年度股东会增加临时提案及召开2025年度股东会通知的补充公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-25,000002,3,18,0,0,0,-0.08502490848912747,-0.050887407730742795,0.44333333333333325,0.95,18,0.9998230484394323,0.95,1.0,general_news,关于为银行贷款事项提供担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-26,000002,3,17,0,0,0,-0.08532688299120109,-0.05106813947023385,0.4488235294117646,0.9499999999999998,17,1.0,0.95,1.0,general_news,关于为银行贷款事项提供担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-27,000002,3,17,0,0,0,-0.0853268829912011,-0.05106813947023386,0.4488235294117646,0.95,17,1.0,0.95,1.0,general_news,关于为银行贷款事项提供担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-05-28,000002,4,18,0,0,0,-0.018559362039523034,-0.01915130977772603,0.4588888888888889,0.8648832635230529,17,0.9858138772538421,0.65,0.95,fund_flow,超级品牌概念下跌1.26%，6股主力资金净流出超亿元,eastmoney_stock_news,public_finance_media,code_mention,000002
2026-05-29,000002,4,21,0,0,0,-0.009364538360997848,-0.009663218740759993,0.44333333333333325,0.7584241236370511,17,0.9763278170697824,0.65,0.95,general_news,“十五五”城市更新带动十万亿级投资，万科、绿地等地产股集体大涨,eastmoney_stock_news,public_finance_media,code_mention,000002
2026-06-01,000002,7,21,0,0,0,-0.04253873465387587,-0.028055002798588233,0.47,0.82748098873819,17,0.9848608681735888,0.95,1.0,general_news,关于担保进展情况的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-06-02,000002,8,22,0,0,0,-0.035836551960292055,-0.023634801874534393,0.4645454545454545,0.8467844495391585,18,0.9872461113677844,0.95,1.0,general_news,关于按照《香港上市规则》公布2026年5月证券变动月报表的公告,cninfo_disclosure,official_disclosure,explicit_symbol,000002
2026-06-03,000002,8,23,0,0,0,-0.007255422156439024,-0.010552847798107346,0.4717391304347826,0.8165195644219386,18,0.989207622936182,0.65,1.0,fund_flow,租售同权概念下跌1.95%，主力资金净流出24股,eastmoney_stock_news,public_finance_media,explicit_symbol,000002
2026-06-04,000002,5,23,0,0,0,-0.007255422156439025,-0.010552847798107348,0.4717391304347826,0.8165195644219391,18,0.9892076229361819,0.65,1.0,fund_flow,租售同权概念下跌1.95%，主力资金净流出24股,eastmoney_stock_news,public_finance_media,explicit_symbol,000002
2026-06-05,000002,2,23,0,0,0,-0.007255422156439025,-0.010552847798107348,0.4717391304347826,0.8165195644219391,18,0.9892076229361819,0.65,1.0,fund_flow,租售同权概念下跌1.95%，主力资金净流出24股,eastmoney_stock_news,public_finance_media,explicit_symbol,000002
2026-06-08,000002,3,24,0,0,0,0.02453379097632764,0.005381128125946633,0.47833333333333333,0.7518685554595396,17,0.993358871024724,0.65,1.0,fund_flow,7.87亿主力资金净流入，空间计算概念涨0.41%,eastmoney_stock_news,public_finance_media,explicit_symbol,000002
2026-06-09,000002,2,20,0,0,0,0.025201145801974887,0.005680466057711645,0.49000000000000005,0.7497370723832114,13,0.9932874262621255,0.65,1.0,fund_flow,7.87亿主力资金净流入，空间计算概念涨0.41%,eastmoney_stock_news,public_finance_media,explicit_symbol,000002
2026-06-10,000002,5,22,0,0,0,0.014182074362622116,0.0031967114780354273,0.4772727272727273,0.7056037673812758,12,0.9962224646187453,0.65,1.0,general_news,万科再展期两笔中票票据 本金规模40亿元,eastmoney_stock_news,public_finance_media,explicit_symbol,000002
