date,symbol,open,high,low,close,volume,amount,turnover
2025-12-25,000630,139.357407284726,141.24557078844717,139.12990202553263,139.76944191210316,67828300.0,9480323636.846706,5.421344542448792
2025-12-26,000630,139.64804051269428,141.3931179788253,139.21050362662675,140.5207915022105,142060100.0,19962397692.883175,7.566515328801028
2025-12-29,000630,141.15862126152152,141.64292819951658,138.6768676333466,141.34419385647598,166439200.0,23525214550.116776,2.2657228912448564
2025-12-30,000630,141.41009599019242,143.648257523922,139.20059495583308,141.6023562619736,169612100.0,24017473010.541492,4.953338285366405
2025-12-31,000630,141.8839168404936,143.33748942626244,138.16384253594742,140.5006941333219,191087900.0,26847982590.4788,2.5607718717828822
2026-01-01,000630,139.83564288001224,140.04881576534157,136.41885465106188,138.81253806292665,139882600.0,19417458736.841145,3.34361958444896
2026-01-02,000630,138.09124503184333,143.71018835865365,137.45923880731667,141.60174264078617,177329300.0,25110137901.270763,1.558730287803953
2026-01-05,000630,141.65924283057367,143.6816180880244,140.53503577633248,140.9916942685789,207518500.0,29258384907.07409,5.552088385973006
2026-01-06,000630,141.67613224830143,145.10256892146867,140.82784974694871,142.93724440993972,221649400.0,31681954461.116493,4.7767922068309385
2026-01-07,000630,143.0012842010035,145.15031425852717,135.07512127025893,136.57699906599416,157904100.0,21566068118.21665,7.268992114158376
2026-01-08,000630,136.35443814584522,139.64545147065525,134.59751816366446,137.73300943951347,73719500.0,10153608589.376213,2.24258764042778
2026-01-09,000630,136.79555332238698,144.54885375526564,134.45067631285593,142.45375470393154,32694100.0,4657397301.665808,1.7390784494165765
2026-01-12,000630,142.54715596300852,148.2855661452828,141.13888368116966,147.8365801875418,174358300.0,25776534799.313473,3.0216094856756905
2026-01-13,000630,147.49523589723125,148.5637868164848,143.74634703085562,146.21039863418326,81153800.0,11865529448.678782,6.204710482908481
2026-01-14,000630,145.7947142258848,149.75166846636662,143.87240434735114,149.30846850311733,213949200.0,31944427389.467148,3.976025246301587
2026-01-15,000630,148.54277440572307,150.83063515868716,147.94637278122605,148.81664609972012,100282800.0,14923749957.489012,5.7876518499621
2026-01-16,000630,148.4568484551391,152.38395669475887,146.05555569569827,151.15294598285374,134814900.0,20377669297.383827,1.860880752535694
2026-01-19,000630,151.4751233318169,151.7333678236912,150.05213896010525,150.85711388245335,216015600.0,32587489969.58649,0.48868131760336664
2026-01-20,000630,150.92579479769574,152.9705512989468,149.10862975717026,150.60549110323223,97596200.0,14698523630.809273,2.159522137311958
2026-01-21,000630,150.32727870511295,151.60817655991445,148.4248241389109,149.25198872964364,62185900.0,9281369245.942747,3.606419289433668
2026-01-22,000630,149.667414161622,151.16047807019564,142.43356604653587,144.67802237661772,125339600.0,18133885453.476315,1.5286593915562692
2026-01-23,000630,144.23893534408506,148.17693205629536,143.93245387914425,147.27830763050767,193590400.0,28511666485.51303,4.000554205267962
2026-01-26,000630,147.3487999903608,149.02813669187734,143.19642001440073,143.48949253209963,73194100.0,10502584265.343754,5.254605025033606
2026-01-27,000630,143.5749950761431,145.85790344630163,141.91375049022992,144.87522049201027,210633400.0,30515560267.981796,5.010957411950566
2026-01-28,000630,145.07498536286892,146.044478160573,143.78325652453688,144.51781287623817,237948100.0,34387738990.056404,6.0011696181551555
2026-01-29,000630,144.70782233621966,146.31821267563924,143.00217182223005,143.26277103461607,202705000.0,29040080002.57185,6.798195565645754
2026-01-30,000630,143.69181701324092,145.76912057404832,137.31500932296464,138.75296799421565,14945100.0,2073676981.9703524,0.7752204294901037
2026-02-02,000630,138.86086410243556,139.55093909582118,136.7124986606745,139.39108655731715,175138000.0,24412676117.47541,2.459164533925441
2026-02-03,000630,139.15290237640147,143.02148359102932,136.9387667094262,141.17136170204216,58433300.0,8249108529.74394,4.432178438260871
2026-02-04,000630,140.95571766250467,147.0301023684748,139.67119413260707,146.6298371641257,102484200.0,15027241557.895689,6.710805742706268
2026-02-05,000630,146.4213156487829,147.38469126230046,142.46709147937344,143.94845840197272,151528400.0,21812279584.11748,2.70724936466691
2026-02-06,000630,144.01621878861198,144.82763068773275,143.41527738311595,144.2635462388989,27435100.0,3957884817.418815,4.25655355884508
2026-02-09,000630,144.0436038876997,144.47368347790044,141.61774455567289,143.63070486268953,240145200.0,34492224345.39155,3.731518951863511
2026-02-10,000630,144.0797630041451,145.98094827659358,142.76335134560833,144.85688108138442,179913600.0,26061722960.123764,4.648045198936189
2026-02-11,000630,144.96286691143027,146.55526257711682,140.46358401894076,142.39118298878856,172023200.0,24494586949.51697,4.040644749777822
2026-02-12,000630,142.9564355929917,145.29770754086505,137.5183233130794,138.28640920183452,114822400.0,15878377391.936724,7.286869404903036
2026-02-13,000630,138.65117587090413,139.0807648759589,137.5669113816923,137.94083754143455,22953200.0,3166183632.2560554,3.273315143198322
2026-02-16,000630,139.19902745625564,141.23186801401621,138.22198435894506,139.92763487237454,40055400.0,5604857385.866911,5.6813138719159175
2026-02-17,000630,139.80867147464218,141.9446256538934,136.95123066759848,139.11321888393087,228815800.0,31831302469.50175,1.695802877427893
2026-02-18,000630,139.715622045208,140.79425357558742,138.5707009253102,138.83147157573447,149195400.0,20713016934.330334,2.8484295826384534
2026-02-19,000630,138.83758584173952,143.115146876088,137.76960644192658,141.84045969628087,59940200.0,8501945522.287015,1.7441399044670158
2026-02-20,000630,141.7470177754565,145.52733671834946,140.56610052762332,144.05441825742574,22817500.0,3286961688.588812,0.3145923501301426
2026-02-23,000630,144.36770741151517,145.39986057768812,141.10004557885685,143.59300371184145,98688700.0,14171006865.416807,3.577679769562673
2026-02-24,000630,143.37981511317915,144.98040404206995,141.13831466705983,141.85792229753002,85575800.0,12139605186.948969,3.3369861622232033
2026-02-25,000630,141.62050880064834,142.52573657564741,141.1509592981897,141.43985961575314,94086400.0,13307567207.751596,5.31690995195504
2026-02-26,000630,140.81006587369004,141.86012223123774,140.38324901354108,140.79687595358095,231814000.0,32638687002.303413,5.454440320521602
2026-02-27,000630,141.6523230248977,141.87762058718894,140.6811634254637,141.02277770900898,27481200.0,3875475158.7768173,4.355852144192969
2026-03-02,000630,141.11277010286898,142.29811066542086,130.3540103180895,131.9976606867338,165526700.0,21849137181.194782,6.341903393955634
2026-03-03,000630,131.98497533939656,133.7474357126752,124.88571479628608,127.00670098422914,50110900.0,6364420092.350608,1.2261736002965495
2026-03-04,000630,127.40514076569036,129.5714388257142,124.40820280049056,124.78931392152792,84998600.0,10606916978.290382,7.444606699234193
2026-03-05,000630,124.40479651055242,124.8302159173201,123.3456207052187,124.60066389760715,48909200.0,6094118790.700848,7.911880740841564
2026-03-06,000630,124.32771744379384,127.92013047577998,124.04865737652489,125.713068401773,219024400.0,27534229378.857292,6.257890590817789
2026-03-09,000630,124.91876776098708,126.20660102955807,124.62278046219708,125.89540022852957,78044000.0,9825380615.435362,4.892291613083673
2026-03-10,000630,126.05564676355944,126.6094628768523,125.51107390746346,125.95442398939511,212886200.0,26813958696.291164,0.9929220932892675
2026-03-11,000630,126.32653412045157,128.062543538201,125.62781256753787,127.52966993774972,23637500.0,3014482573.1535587,6.771638234884522
2026-03-12,000630,127.81222753213721,128.76390721417405,126.4296237655492,128.5330669930164,208386200.0,26784517405.020115,0.9940069739374473
2026-03-13,000630,128.1819120306454,130.48136298815191,126.88765522076895,127.18030943979348,172961300.0,21997271655.10895,6.427892707538268
2026-03-16,000630,127.00421941359072,130.53585854405014,125.45224626334677,128.44756151812265,158024500.0,20297861685.120575,7.314680055824133
2026-03-17,000630,128.65256884800846,131.97094321674146,126.72969321811716,130.22280599835625,194487500.0,25326707981.605312,6.941862659577954
2026-03-18,000630,130.23444510139998,131.7284187375884,128.33542519485061,128.56221519239523,90464300.0,11630290803.8294,5.790711797784903
2026-03-19,000630,128.67025461614972,129.4630069177766,124.99475265636246,126.6598648620519,36001700.0,4559970456.804134,0.9283037359936457
2026-03-20,000630,126.03430473395795,126.94097328367091,122.22700456884942,123.16696585950055,138797800.0,17095303893.973785,4.707255371076906
2026-03-23,000630,122.87842914235141,123.23835046427652,120.06226133919887,121.11341122780925,167128400.0,20241490637.045795,4.850192936816558
2026-03-24,000630,121.20472111465489,127.78629634224704,120.14145193245815,125.65585625433744,178428600.0,22420598513.262672,3.0190060637129177
2026-03-25,000630,125.43392962008609,127.16869799307506,123.59032552457232,125.78788722798203,148552000.0,18686042223.491184,6.606623401906021
2026-03-26,000630,125.13884511309978,127.989808255768,123.5687240425167,127.74644575060883,141312600.0,18052182389.777485,6.695635478543254
2026-03-27,000630,127.81678583622434,129.5414256118984,124.55590168073492,125.44100983534986,80907500.0,10149118503.253569,6.076347549315251
2026-03-30,000630,125.2359566701927,126.02707379600197,119.383026358694,120.4175213845307,103350400.0,12445199002.099802,4.524309115971437
2026-03-31,000630,120.13951808933608,120.46568180642518,115.46989471996302,117.43605151149183,111758800.0,13124512193.662512,6.566854992960175
2026-04-01,000630,117.69038718433461,123.10710019489993,115.76883209947951,121.99716799902033,181308700.0,22119147933.583977,3.9367709018330195
2026-04-02,000630,122.27003038769733,122.6899304793121,116.38702041953344,117.88578714364237,131955500.0,15555677985.432901,5.95653479241672
2026-04-03,000630,117.97861701683557,120.07186715972011,115.90785166848629,118.02003120288111,187554800.0,22135223348.250126,5.412735738603644
2026-04-06,000630,118.35301851562225,124.39968664894953,117.94870952946037,122.83820363393701,203743500.0,25027485542.091045,3.6331919808045328
2026-04-07,000630,123.0845239773821,124.81773048715041,121.29223267509744,121.53824292211283,101692600.0,12359539922.181252,5.035351463639645
2026-04-08,000630,121.4131956142174,123.42642327358212,120.73997747419898,120.96671435310095,83243400.0,10069680589.580923,1.8429358215671081
2026-04-09,000630,121.41117975031321,121.68977191818193,118.97053891262952,121.02696847846097,139277300.0,16856309396.865152,3.3681240337398277
2026-04-10,000630,121.1691260753165,123.24948159879246,119.75729780254726,122.47203048523573,141361800.0,17312866679.0478,7.0524331604143455
2026-04-13,000630,121.87111776634555,126.0284441558917,121.35854083360222,124.40174800579015,49335100.0,6137372678.040458,7.439843251344289
2026-04-14,000630,124.14230401626055,125.8319483492821,122.20541533066461,124.91127469813132,171097800.0,21372044296.045933,5.5845008978284945
2026-04-15,000630,124.80192603658182,126.32835001965098,121.04571145648676,121.44406725760803,183705700.0,22309967386.405964,5.0489366389461035
2026-04-16,000630,120.51067906998613,122.13751207464814,119.01638628504,121.09109694582915,149682100.0,18125169682.155293,5.138995941033399
2026-04-17,000630,121.24967919061109,122.36516518571024,119.12473628339049,120.29051003099234,195919200.0,23567220492.863995,5.55135947823121
2026-04-20,000630,119.57972940599078,121.1598322581691,116.80289892565696,117.92260947874767,169004300.0,19929428069.129116,3.565732510194024
2026-04-21,000630,118.12479208233688,119.40280251139265,117.19673779069676,118.72384436895582,193658600.0,22991893487.109867,1.9463924142785565
2026-04-22,000630,118.86390243980044,119.33858825676526,117.45723052382208,118.21179528952422,227899100.0,26940361755.86681,2.2683689764770474
2026-04-23,000630,118.36108582374517,120.23347093356895,114.74699230866158,116.35056675054093,115129400.0,13395370939.649727,1.7005190210874717
2026-04-24,000630,115.66695858604122,116.16572636379153,113.94846585887437,115.01124880158667,59100600.0,6797233810.923054,2.823987978381375
2026-04-27,000630,115.81286564023152,117.68479940774128,113.80700363422613,116.15636269456718,168656600.0,19590537200.432537,2.5388391748295334
2026-04-28,000630,116.33373487309213,116.64613865000241,114.74734158087912,115.84628929033698,249418900.0,28894254043.877632,7.458330125714697
2026-04-29,000630,115.64740991018195,120.90261934448066,114.53985584806944,120.35820281071175,216294300.0,26032793226.200928,7.665768449775701
2026-04-30,000630,121.13018185472501,123.06312438357006,120.89835951545828,121.67132044734673,85751600.0,10433510402.472698,1.5926699233420092
2026-05-01,000630,121.84178178029238,123.96498851383618,119.80358123994402,120.57269898422612,186038900.0,22431212289.056545,4.673481793941094
2026-05-04,000630,120.18446618021754,123.38316587617116,119.30970168716611,122.79481299296813,171323300.0,21037612584.838177,7.221086341840374
2026-05-05,000630,122.80570978778023,124.57047545084752,118.90254751806272,120.93915197894367,157586500.0,19058377673.329807,5.4510300498289554
2026-05-06,000630,120.95635311862993,122.92360629132816,119.71112306702176,122.06657295640532,121880900.0,14877583771.842342,3.950773978102923
2026-05-07,000630,121.55962609331725,123.73576482945501,118.78438898911389,119.34916879964284,51857200.0,6189113716.276838,4.510386998755252
2026-05-08,000630,119.31811449524294,123.3452472985191,117.5185291359861,121.98540436054968,138808200.0,16932574405.560053,3.138529843436654
2026-05-11,000630,122.30953815852408,123.58410984135645,121.70987049644671,122.30093949984021,16194500.0,1980602564.7301624,2.4350935068905986
2026-05-12,000630,123.03008218828809,124.21776336506548,117.71566436367759,119.43732182262664,27544200.0,3289805479.746793,4.369066685179077
2026-05-13,000630,119.35695545386483,120.63724779623242,115.03254571573383,117.04178787991319,131838000.0,15430555230.511995,3.0216288811509653
2026-05-14,000630,117.07700002949174,118.97971635824423,113.3650616306926,113.72444828749049,97719400.0,11113084851.984598,5.521229876966904
2026-05-15,000630,113.3964505166958,116.42788043575054,112.28537320206337,115.67529207731367,220705400.0,25530161608.040344,0.38664981969930484
2026-05-18,000630,114.98412915481761,120.52210496033872,113.48366160052362,119.14916216404066,161359600.0,19225861147.124737,0.7077030865954519
2026-05-19,000630,119.23375031396655,119.64413500176983,114.9190452049498,115.7630144582031,77682700.0,8992783523.252254,3.231447101404
2026-05-20,000630,115.9485842003854,117.14142629811118,114.22903513448163,115.82115857955135,90283300.0,10456716406.385208,2.2282330644573536
2026-05-21,000630,116.16758576702051,118.1015277646885,112.33789652371007,113.39833279249645,186803500.0,21183205459.80311,1.119298634728973
2026-05-22,000630,113.95641616342114,117.35236170150864,113.59511780357722,115.4363427893054,138139000.0,15946260956.57186,1.4113353081362148
2026-05-25,000630,115.61254371593961,118.99706539624817,115.06050995156026,117.48262746333224,176012800.0,20678446211.178005,7.251469649176429
2026-05-26,000630,117.33548580511535,119.419568453043,113.86300727287387,115.21013435981561,46761000.0,5387341092.799337,2.2828706134624293
2026-05-27,000630,115.19323151951151,117.20458306685852,114.27349786535844,115.48254825776058,138254100.0,15965935775.083258,1.021736822481766
2026-05-28,000630,114.97542881056344,115.49274470267206,113.08745527738493,113.30547397352231,244528000.0,27706360939.797462,7.510877478665375
2026-05-29,000630,113.3889668419115,116.13358100302591,113.0954645351445,114.18515260563274,122156900.0,13948504268.331018,2.863497738329081
2026-06-01,000630,114.65531373678259,115.52222235735815,113.03073699049212,113.63959266829113,185658300.0,21098133587.487396,0.44223800099228233
