date,symbol,close,amount,momentum_1,momentum_2,momentum_3,momentum_5,momentum_10,momentum_20,momentum_40,momentum_60,momentum_120,momentum_240,reversal_1,reversal_2,reversal_3,reversal_5,reversal_10,reversal_20,volatility_5,volatility_10,volatility_20,volatility_40,volatility_60,volatility_120,volatility_240,downside_volatility_5,downside_volatility_10,downside_volatility_20,downside_volatility_60,downside_volatility_120,upside_volatility_5,upside_volatility_10,upside_volatility_20,upside_volatility_60,max_drawdown_20,max_drawdown_60,max_drawdown_120,ma_bias_5,ma_bias_10,ma_bias_20,ma_bias_40,ma_bias_60,ma_bias_120,ma_bias_240,ma_slope_5,ma_slope_10,ma_slope_20,ma_slope_60,ema_bias_5,ema_bias_10,ema_bias_12,ema_bias_20,ema_bias_26,ema_bias_60,ema_bias_120,ema_slope_12,ema_slope_26,ema_slope_60,macd_diff,macd_signal,macd_hist,rsi_6,rsi_14,rsi_24,kdj_k_9,kdj_d_9,kdj_j_9,cci_14,cci_20,williams_r_14,williams_r_20,money_flow_index_14,money_flow_index_20,price_position_20,price_position_40,price_position_60,price_position_120,price_position_240,breakout_high_20,breakout_high_40,breakout_high_60,breakout_high_120,breakout_high_240,breakdown_low_20,breakdown_low_40,breakdown_low_60,breakdown_low_120,breakdown_low_240,amount_mean_5,amount_mean_10,amount_mean_20,amount_mean_40,amount_mean_60,amount_mean_120,amount_zscore_20,amount_zscore_60,amount_percentile_20,amount_percentile_60,turnover_mean_5,turnover_mean_10,turnover_mean_20,turnover_mean_40,turnover_mean_60,turnover_mean_120,turnover_zscore_20,turnover_zscore_60,turnover_percentile_20,turnover_percentile_60,volume_ratio_5_20,volume_ratio_10_60,amount_ratio_5_20,amount_ratio_10_60,vwap_bias_5,vwap_bias_20,vwap_bias_60,obv_slope_20,obv_slope_60,volume_price_corr_20,volume_price_corr_60,return_amount_corr_20,return_amount_corr_60,amount_shock_count_20,amount_shock_count_60,signed_volume_flow_20,signed_volume_flow_60,price_volume_trend_20,price_volume_trend_60,intraday_return,overnight_return,gap_return,amplitude,atr_pct_5,atr_pct_10,atr_pct_20,atr_pct_60,amplitude_mean_5,amplitude_mean_10,amplitude_mean_20,amplitude_mean_60,amplitude_zscore_20,amplitude_zscore_60,bollinger_zscore_20,bollinger_zscore_60,bollinger_width_20,bollinger_width_60,bollinger_breakout_count_20,bollinger_breakout_count_60,close_position,upper_shadow,lower_shadow,body_size,close_to_high_20,close_to_high_60,close_to_high_120,close_to_low_20,close_to_low_60,close_to_low_120,return_skew_20,return_skew_60,return_kurt_20,return_kurt_60,amihud_illiquidity_20,amihud_illiquidity_60,limit_up_count_20,limit_up_count_60,limit_down_count_20,limit_down_count_60,limit_up_near_5,limit_down_near_5,gap_up_count_20,gap_up_count_60,gap_down_count_20,gap_down_count_60,long_upper_shadow_count_20,long_upper_shadow_count_60,long_lower_shadow_count_20,long_lower_shadow_count_60,up_day_ratio_20,up_day_ratio_60,down_day_ratio_20,down_day_ratio_60,positive_body_ratio_20,positive_body_ratio_60,return_autocorr_20,return_autocorr_60,downside_tail_return_20,downside_tail_return_60,upside_tail_return_20,upside_tail_return_60,return_abs_mean_20,return_abs_mean_60,price_efficiency_20,price_efficiency_60,price_efficiency_120,trend_strength_20,trend_strength_60,trend_strength_120,close_above_ma_ratio_20,close_above_ma_ratio_60,ma_alignment_score,ema_alignment_score,volume_cv_20,volume_cv_60,amount_cv_20,amount_cv_60,turnover_cv_20,turnover_cv_60,amount_crowding_20,amount_crowding_60,turnover_crowding_20,turnover_crowding_60,shrinkage_breakout_20,shrinkage_breakout_60,stalled_up_volume_20,stalled_up_volume_60,low_volume_pullback_20,low_volume_pullback_60,volatility_contraction_20,volatility_contraction_60,atr_contraction_20_60,range_compression_20,range_compression_60,up_streak,down_streak,new_high_distance_60,new_low_distance_60,cs_momentum_rank_20,cs_momentum_rank_60,cs_momentum_rank_120,cs_reversal_rank_5,cs_volatility_rank_20,cs_volatility_rank_60,cs_amount_rank_20,cs_amount_rank_60,cs_turnover_rank_20,cs_turnover_rank_60,cs_liquidity_risk_score,market_breadth,market_mean_return,future_return_1d,future_return_5d,future_return_20d,future_return_60d,excess_return_1d,excess_return_5d,excess_return_20d,excess_return_60d,future_downside_1d,future_upside_1d,direction_up_1d,future_downside_5d,future_upside_5d,direction_up_5d,future_downside_20d,future_upside_20d,direction_up_20d,future_downside_60d,future_upside_60d,direction_up_60d,event_count_3d,event_count_20d,positive_event_count,negative_event_count,event_risk_count,event_impact_score,event_weighted_impact_score,event_confidence_mean,event_reliability_mean,event_high_reliability_count,event_entity_link_confidence_mean,latest_event_source_reliability,latest_entity_link_confidence,latest_event_type,latest_event_title,latest_event_source,latest_event_source_category,latest_entity_link_method,latest_entity_link_keywords,effective_date,source,fetched_at,announce_date,quality_flag,feature_version,pit_ready,raw_hash
2022-01-03,000630,37.2713199053168,6530132785.407001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01681701786558576,,,,,,,,,,,,,,,,,,,,0.3658400860449706,0.11519977535212579,0.3658400860449706,0.5189601386029037,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,-0.04002939924469617,-0.05076811426759609,-0.027530968683117774,-0.27390984374595506,-0.02656479304790521,-0.03379264096667084,-0.030213289008559907,-0.11465477038937127,-0.04002939924469617,-0.04002939924469617,0.0,-0.05992813182484502,-0.034633414779646876,0.0,-0.05992813182484502,-0.007966614949289519,0.0,-0.2966770471417358,-0.007966614949289519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-03,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,17893400297484802759
2022-01-03,300308,75.61571928892515,11726826018.063313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008665669718296298,,,,,,,,,,,,,,,,,,,,0.3825504775910429,0.400364600907805,0.3825504775910429,0.2170849215011521,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,0.013100186851114248,0.01681716766574559,0.03289560933400204,-0.04460030296721251,0.02656479304790521,0.03379264096667084,0.030213289008559907,0.11465477038937127,0.013100186851114248,0.013100186851114248,1.0,0.013058940902841432,0.029040146971477387,1.0,0.013058940902841432,0.07861608384000984,1.0,-0.0520215574774654,0.07861608384000984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-03,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,10093915048630540927
2022-01-04,000630,35.779371360450085,982039983.6674097,-0.04002939924469617,,,,,,,,,,0.04002939924469617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03973557607368605,-0.0003059815230982421,-0.0003059815230982421,0.0637083444619879,,,,,,,,,,,,,,,,,0.2008193607022407,0.17566078397803536,0.2008193607022407,0.6235198553197239,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,0.5,-0.013464606196790962,0.005620989289467415,0.009538698283292124,0.010484862794787775,-0.23697828915477848,-8.145997794195559e-06,-0.00781545441386644,-0.005040887978444708,-0.08191219687508189,0.005620989289467415,0.005620989289467415,1.0,-0.020728481231084173,0.009538698283292124,1.0,-0.020728481231084173,0.03339975648231275,1.0,-0.26734948726045327,0.03339975648231275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-04,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,10687069091122356309
2022-01-04,300308,76.60629934049147,6502028602.193621,0.013100186851114248,,,,,,,,,,-0.013100186851114248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018200988133330265,-0.005009621225734007,-0.005009621225734007,0.04406556793928125,,,,,,,,,,,,,,,,,0.7119239119812804,0.2880760880187197,0.3009497903768096,0.4109741216044707,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,0.5,-0.013464606196790962,0.005637281285055806,0.025169607111025005,0.02056663875167719,-0.0731538954046147,8.145997794195559e-06,0.00781545441386644,0.005040887978444708,0.08191219687508189,0.005637281285055806,0.005637281285055806,1.0,-4.071260553317746e-05,0.025169607111025005,1.0,-4.071260553317746e-05,0.0646687246130413,1.0,-0.0731538954046147,0.0646687246130413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-04,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,5920874902318344795
2022-01-05,000630,35.980486823651056,5836351591.08025,0.005620989289467415,-0.034633414779646876,,,,,,,,,-0.005620989289467415,0.034633414779646876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00803056729743834,-0.0023903818853737713,-0.0023903818853737713,0.030265180646598607,,,,,,,,,,,,,,,,,0.6143847487011731,0.38561525129882696,0.34967887205735787,0.26470587664381523,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,1.0,0.005629135287261611,-0.023240024163411088,0.013094049497647253,-0.004381441356001381,-0.27078917485176834,-0.016639994300539918,-3.6912249995468827e-06,-0.017700651802740663,-0.08167530536449608,-0.023240024163411088,-0.023240024163411088,0.0,-0.026202188300752494,0.013094049497647253,1.0,-0.026202188300752494,0.027623495818710486,0.0,-0.27144468886114936,0.027623495818710486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-05,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,181744823433732575
2022-01-05,300308,77.03815059808102,8967795404.300936,0.005637281285055806,0.01881131757433674,,,,,,,,,-0.005637281285055806,-0.01881131757433674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004322690705333532,0.0013089324695025883,0.0013089324695025883,0.02735171082024763,,,,,,,,,,,,,,,,,0.7427891104405825,0.25721088955941745,0.5845412829463976,0.15824782749418487,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,1.0,0.005629135287261611,0.010039964437668747,0.013101431947646347,0.031019862249479946,-0.10743856412277619,0.016639994300539918,3.6912249995468827e-06,0.017700651802740663,0.08167530536449608,0.010039964437668747,0.010039964437668747,1.0,-0.005646164871029313,0.01942283384821364,1.0,-0.005646164871029313,0.05870053191798141,1.0,-0.10743856412277619,0.05870053191798141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-05,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,4618984671290527390
2022-01-06,000630,35.14429944045811,6613359379.096918,-0.023240024163411088,-0.017749666800852992,-0.05706855754671747,,,,,,,,0.023240024163411088,0.017749666800852992,0.05706855754671747,,,,,,,,,,,0.019508088428552107,,,,,0.0028104946447337076,,,,,,,-0.02495764071457962,,,,,,,,,,,-0.02524328871543091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990470934.812895,,,,,,,,,,4.134096764266584,,,,,,,,,,,,,,-0.026336847765324967,,,,,,,,,,,,,,,-0.0224383103163609,-0.0008201158612399784,-0.0008201158612399784,0.027245813247116737,0.04030614535142017,,,,,,,,,,,,,,,,0.06587490521807,0.11124973779314146,0.06587490521807,0.8228753569887886,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,0.5,-0.006600029862871171,-0.003032642829989385,0.052073714362177226,0.008677726008071929,-0.23974471218600102,0.006248781878433474,0.03115625338130823,0.006333090393461194,-0.06225608265316562,-0.003032642829989385,-0.003032642829989385,0.0,-0.003032642829989385,0.052073714362177226,1.0,-0.003032642829989385,0.052073714362177226,1.0,-0.2541101916928492,0.052073714362177226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-06,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,17826640466510001092
2022-01-06,300308,77.81161089042952,2039061044.5447943,0.010039964437668747,0.01573384382635168,0.029040146971477387,,,,,,,,-0.010039964437668747,-0.01573384382635168,-0.029040146971477387,,,,,,,,,,,0.0,,,,,0.005690915724355222,,,,,,,0.013595073575916494,,,,,,,,,,,0.013033099325516773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7308927767.275666,,,,,,,,,,4.951859524455895,,,,,,,,,,,,,,0.018227263203511868,,,,,,,,,,,,,,,0.006958291818166762,0.003060377618955501,0.003060377618955501,0.04077942693511924,0.03731375701291404,,,,,,,,,,,,,,,,0.5984695571955057,0.40153044280449435,0.42731494951016685,0.17115460768533877,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,0.5,-0.006600029862871171,-0.015530206586856332,-0.010238792400439234,-0.003988454778850459,-0.11523254687966977,-0.006248781878433474,-0.03115625338130823,-0.006333090393461194,0.06225608265316562,-0.015530206586856332,-0.015530206586856332,0.0,-0.015530206586856332,0.009289602135464925,0.0,-0.015530206586856332,0.048176873384811136,0.0,-0.11631077254042133,0.048176873384811136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-06,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,6347683225246700293
2022-01-07,000630,35.037719332745006,1152586800.0822463,-0.003032642829989385,-0.026202188300752494,-0.020728481231084173,,,,,,,,0.003032642829989385,0.026202188300752494,0.020728481231084173,,,,0.02051581256187888,,,,,,,0.01783574817643844,,,,,0.002513782830409477,,,,,,,-0.022457052657685384,,,,,,,,,,,-0.018977974131221043,,,,,,,,,,,,,7.815281550869599,,,,,,,,,,,,,,,,,,,,,,,,,,,4222894107.866765,,,,,,,,,,3.9612312621690142,,,,,,,,,,,,,,-0.02769077230518735,,,,,,,,,,,,,,,0.0024960216651177536,-0.005514899187254785,-0.005514899187254785,0.027161764960536943,0.037791878542737994,,,,0.03709527582906005,,,,,,,,,,,,0.3969726159937659,0.6030273840062341,0.3055847271407464,0.09138788885301946,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,0.0,-0.009281424708422858,0.009743954550017753,0.05266927540352695,-0.035547216856620434,-0.21741128204171334,0.0030170867986685224,0.013604994827331685,-0.024790438819585314,-0.04551814570310159,0.009743954550017753,0.009743954550017753,1.0,0.009743954550017753,0.055273983441736174,1.0,-0.035547216856620434,0.055273983441736174,0.0,-0.2518412935560578,0.055273983441736174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-07,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,13033475355597694459
2022-01-07,300308,76.60318049844507,6356225505.038979,-0.015530206586856332,-0.005646164871029313,-4.071260553317746e-05,,,,,,,,0.015530206586856332,0.005646164871029313,4.071260553317746e-05,,,,0.012929421091364841,,,,,,,0.00694531952656515,,,,,0.005885715687625263,,,,,,,-0.001717751200360107,,,,,,,,,,,-0.0018012968662491913,,,,,,,,,,,,,64.94914447928197,,,,,,,,,,,,,,,,,,,,,,,,,,,7118387314.828328,,,,,,,,,,4.274502298864928,,,,,,,,,,,,,,0.0019828795386787057,,,,,,,,,,,,,,,-0.018230103099544315,0.002750029840201673,0.002750029840201673,0.037623105925184634,0.03796523473390418,,,,0.03745495290495819,,,,,,,,,,,,0.34971841135298054,0.16440366927988642,0.34971841135298054,0.48587791936713304,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,0.0,-0.009281424708422858,0.003709780952680708,0.02545928574886358,0.014033660782550195,-0.12637499063551016,-0.0030170867986685224,-0.013604994827331685,0.024790438819585314,0.04551814570310159,0.003709780952680708,0.003709780952680708,1.0,0.003709780952680708,0.02545928574886358,1.0,0.003709780952680708,0.06471207181562755,1.0,-0.12637499063551016,0.06471207181562755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2022-01-07,sample,2026-06-12T23:57:49,,ok,509a0c5dbdc4,True,15181334093767005422
