date,symbol,open,high,low,close,volume,amount,turnover
2025-07-17,000630,23.605254719153677,24.26097898949573,23.509350606956303,23.875442748427037,74597200.0,1781041177.7929611,5.983547397361151
2025-07-18,000630,23.897520290610583,24.29819417345674,23.599580527597208,23.70948601387021,5313200.0,125973241.08889525,3.7064473941862177
2025-07-21,000630,23.681599902370824,24.37062774550066,23.32488202985824,24.127033961360933,103573900.0,2498931002.810601,4.3655448753084425
2025-07-22,000630,24.118725377963344,24.63828926634759,23.966659767365297,24.21179030702544,217499800.0,5266059549.419971,2.610697346879522
2025-07-23,000630,24.190752288770277,24.688526351612204,24.01812623754699,24.368444754376075,180419300.0,4396537744.673203,5.009236875369063
2025-07-24,000630,24.407557485701275,24.69078602237548,24.264022322940075,24.63648967327399,21515900.0,530076248.1611958,2.9193411082618903
2025-07-25,000630,24.674443466562373,25.194129928311902,24.383735379027755,25.05641761953044,209741800.0,5255378133.072029,2.873929426159375
2025-07-28,000630,25.01167906828402,25.42692705847042,24.83585625935054,25.297770852116777,160123600.0,4050770140.816006,4.887643935914239
2025-07-29,000630,25.27156328700903,25.59118639833147,24.90519225126345,25.452135029228764,43327500.0,1102777380.4789093,6.395074836382384
2025-07-30,000630,25.50994051799607,25.772963926586858,25.16166358104326,25.70332929802075,220622600.0,5670735338.385513,0.3664879968004502
2025-07-31,000630,25.67261177663992,26.80828762796633,25.265761554577367,26.679862843591994,140341300.0,3744286635.291397,5.783081363146978
2025-08-01,000630,26.508352394031125,27.37060748615053,26.18084605094134,26.96813871573673,31529800.0,850300020.079436,1.083482433242546
2025-08-04,000630,26.986873011785065,27.317155434472998,26.928105616602583,27.114033184455938,248435100.0,6736077545.58363,2.827174675079234
2025-08-05,000630,27.03596059699369,27.683824811612,26.835549893134196,27.34191621662781,101973700.0,2788156361.69954,1.6181027257808491
2025-08-06,000630,27.42446333161853,27.89801234833749,27.05328465621272,27.519839531082823,100706600.0,2771429471.7209454,1.1994323431018004
2025-08-07,000630,27.536622039480683,27.973436811972796,26.949810882468277,27.35571653570881,66164200.0,1809969100.011945,3.3618129313717966
2025-08-08,000630,27.37127807402293,27.78211742698294,27.08032404860966,27.604979019728876,87564500.0,2417216185.373049,4.822550696654476
2025-08-11,000630,27.606641677393974,27.83730048994218,26.95578751429069,27.29549017668779,192919200.0,5265824128.494467,7.265112205376116
2025-08-12,000630,27.34046487641563,28.40676088219211,26.959208865053533,28.135744355878597,87887700.0,2472785859.226151,1.250426289590489
2025-08-13,000630,28.13446271900557,28.383142026505283,27.94072587654721,28.1891457819506,165633600.0,4669069696.789292,4.068818836166817
2025-08-14,000630,28.183249820368992,28.61641375223911,27.84324902073005,28.503627706278195,149126400.0,4250643386.777525,6.766955770070278
2025-08-15,000630,28.27270257005509,28.742008693455457,27.297756058182696,27.39829825232724,106639800.0,2921749045.968526,3.34385200382423
