event_id,source,source_url,published_at,fetched_at,related_symbols,symbol,title,summary,event_type,sentiment,impact_score,confidence,effective_date,raw_hash,quality_flag
e9f1f972128081b7,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224910535&orgId=9900004143&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司2025年度业绩预增公告,紫金矿业集团股份有限公司2025年度业绩预增公告,performance_beat,positive,0.75,0.63,2025-12-31,e9f1f972128081b76ac1712cd63035a8f2c5cabf,raw_event
8fcfb3476fcf7ed3,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224904427&orgId=9900004143&announcementTime=2025-12-30 00:00:00,2025-12-30 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司关于选举职工董事的公告,紫金矿业集团股份有限公司关于选举职工董事的公告,general_news,neutral,0.0,0.35,2025-12-30,8fcfb3476fcf7ed3e5a247d1241243d7f3c2b81d,raw_event
45edbdcb7aea4969,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224893996&orgId=9900004143&announcementTime=2025-12-24 00:00:00,2025-12-24 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司2025年第二次临时股东会会议材料,紫金矿业集团股份有限公司2025年第二次临时股东会会议材料,shareholder_change,neutral,-0.15,0.63,2025-12-24,45edbdcb7aea496915dd3f5541a4668fe19b464c,raw_event
49f3ed30fdf76bf7,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224877975&orgId=9900004143&announcementTime=2025-12-16 00:00:00,2025-12-16 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司股权激励限制性股票回购注销实施公告,紫金矿业集团股份有限公司股权激励限制性股票回购注销实施公告,buyback_dividend,positive,0.45,0.63,2025-12-16,49f3ed30fdf76bf7a353f76a21dd6b8c820110d5,raw_event
89e45f1e60af2d74,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224873064&orgId=9900004143&announcementTime=2025-12-13 00:00:00,2025-12-13 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司关于召开2025年第二次临时股东会的通知,紫金矿业集团股份有限公司关于召开2025年第二次临时股东会的通知,shareholder_change,neutral,-0.15,0.63,2025-12-13,89e45f1e60af2d740d8b7ad69f7dde9236b60508,raw_event
8a17ca3a213a9176,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224862124&orgId=9900004143&announcementTime=2025-12-10 00:00:00,2025-12-10 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,general_news,neutral,0.0,0.35,2025-12-10,8a17ca3a213a91760a4f9e47a4285931452901e0,raw_event
9d80633b56f30f64,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224862079&orgId=9900004143&announcementTime=2025-12-10 00:00:00,2025-12-10 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司独立董事提名人和候选人声明公告（更新版）,紫金矿业集团股份有限公司独立董事提名人和候选人声明公告（更新版）,general_news,neutral,0.0,0.35,2025-12-10,9d80633b56f30f64def9b2c7c8424dcfc5d69b7b,raw_event
2e7f1b0f8c30cd5f,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224844379&orgId=9900004143&announcementTime=2025-12-03 00:00:00,2025-12-03 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司关于2020年限制性股票激励计划预留授予部分第三个解除限售期解除限售暨上市的公告,紫金矿业集团股份有限公司关于2020年限制性股票激励计划预留授予部分第三个解除限售期解除限售暨上市的公告,general_news,neutral,0.0,0.35,2025-12-03,2e7f1b0f8c30cd5fb4a4c620584fbba9af87e89e,raw_event
3e327457865e7ffd,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224844378&orgId=9900004143&announcementTime=2025-12-03 00:00:00,2025-12-03 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权实施公告,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权实施公告,general_news,neutral,0.0,0.35,2025-12-03,3e327457865e7ffd12d9dc0e3346cccadae9e387,raw_event
3835fe41c55e8ce3,akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224840101&orgId=9900004143&announcementTime=2025-12-02 00:00:00,2025-12-02 00:00:00,2026-06-12T19:07:10,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,general_news,neutral,0.0,0.35,2025-12-02,3835fe41c55e8ce39f55bd579bc7a41313aa7654,raw_event
