model_type,horizon_days,theme,rows,symbols,direction_accuracy,baseline_accuracy,auc,brier,rank_ic,mean_forward_return,top_bucket_return,bottom_bucket_return,top_bottom_spread,slice_status,theme_source
event_aware_ensemble,5,metals_energy_metals,90,3,0.43333333333333335,0.5888888888888889,0.4390617032126466,0.26132552919475244,-0.13268304728978886,0.011438605857883852,0.013073223461911553,0.03751569731110125,-0.024442473849189697,weak_or_failed,curated_hot_theme_seed
event_aware_ensemble,20,metals_energy_metals,45,3,0.4222222222222222,0.5111111111111111,0.3300395256916996,0.3534101177203574,-0.3694334650856389,0.03267204349100725,-0.004118909593706168,0.10091833517492714,-0.10503724476863331,data_sparse,curated_hot_theme_seed
event_aware_ensemble,60,metals_energy_metals,3,3,0.6666666666666666,0.6666666666666666,0.0,0.3365570074612089,-1.0,0.10667171771124334,0.0,0.0,0.0,data_sparse,curated_hot_theme_seed
factor_score,1,agriculture_food_beverage,68,2,0.5147058823529411,0.5588235294117647,0.44649122807017544,0.25380365887095585,-0.0894215347330435,0.002616040460004354,0.0011108028769714192,0.002458322215792347,-0.0013475193388209276,weak_or_failed,curated_hot_theme_seed
factor_score,1,central_soe_high_dividend,34,1,0.6764705882352942,0.6764705882352942,0.6067193675889329,0.22950249173743575,0.005556816777292059,-0.007472719253592141,-0.00589575479719,-0.006277782180647259,0.00038202738345725906,data_sparse,curated_hot_theme_seed
factor_score,1,high_dividend_state_owned_finance,68,2,0.4852941176470588,0.6029411764705882,0.42005420054200543,0.24946266914173082,-0.08480665968662224,-0.0032110166971378003,-0.0028476023625839063,-0.0013715940136720369,-0.0014760083489118695,weak_or_failed,curated_hot_theme_seed
factor_score,1,home_appliance_export,34,1,0.5294117647058824,0.6470588235294118,0.3977272727272727,0.2535152835208157,-0.19681380762674272,0.003916813905839467,-0.0060483876981213104,0.009797684203764362,-0.015846071901885674,data_sparse,curated_hot_theme_seed
factor_score,1,power_solid_state_battery,68,2,0.5882352941176471,0.5882352941176471,0.45,0.24768918641530682,-0.04199705604725758,0.004444382657925335,0.006941782359614724,0.006915388255046796,2.6394104567927998e-05,ok,curated_hot_theme_seed
factor_score,1,tourism_retail_services,34,1,0.5882352941176471,0.6470588235294118,0.4393939393939394,0.2457797092911239,-0.05841591241798727,0.004866462115219987,0.0046563013102725705,0.015080875762880225,-0.010424574452607655,data_sparse,curated_hot_theme_seed
factor_score,1,unmapped_theme,34,1,0.4411764705882353,0.5294117647058824,0.3767361111111111,0.26847392030886436,-0.05004611751827512,0.00033484683706432966,-0.005016629069805389,0.0017344056140865646,-0.006751034683891953,data_sparse,curated_hot_theme_seed
factor_score,5,advanced_packaging_chiplet_pcb,2388,4,0.5590452261306532,0.5603015075376885,0.5499348708093103,0.2477284324388586,0.10294298958266965,0.01259154299564624,0.018289665289470097,-0.0017064384299717433,0.01999610371944184,ok,curated_hot_theme_seed
factor_score,5,agriculture_food_beverage,8955,15,0.4760469011725293,0.532216638749302,0.4694882596717599,0.2559220524622734,-0.05330038922690312,-0.001117243410138397,-0.003072730469607692,0.0016988766315860612,-0.004771607101193753,weak_or_failed,curated_hot_theme_seed
factor_score,5,ai_compute_semiconductor,3572,6,0.5025195968645016,0.5100783874580067,0.5036866865297162,0.25312198736369623,0.0216038748980961,0.0020388638247260276,0.0021044337502258243,-0.002155756836592582,0.004260190586818407,ok,curated_hot_theme_seed
factor_score,5,chemical_new_materials,5102,8,0.49059192473539787,0.5295962367698942,0.4887563224771774,0.254470869432988,-0.02479018161937505,0.006069771235737789,0.006254666099863563,0.005546297081737385,0.000708369018126178,ok,curated_hot_theme_seed
factor_score,5,coal_power_oil_gas,4841,7,0.4957653377401363,0.52737037802107,0.4913228540945932,0.2546124523055909,-0.014430458017794724,0.005507750495377279,0.008420922109743927,0.00741011935605833,0.0010108027536855965,ok,curated_hot_theme_seed
factor_score,5,commercial_space_satellite_internet,2388,4,0.509212730318258,0.5020938023450586,0.5069177356235326,0.2534358629989248,0.020585289581454096,0.003382778621896014,0.01157973473458695,0.009028645881840299,0.002551088852746651,ok,curated_hot_theme_seed
factor_score,5,consumer_electronics_pcb,10204,16,0.5016660133281067,0.5183261466091729,0.4970166492693813,0.254567159514778,0.004538241372571493,0.004535664352763089,0.008991640055686175,0.0016442292747932694,0.007347410780892905,ok,curated_hot_theme_seed
factor_score,5,cpo_optical_module_datacenter,597,1,0.5226130653266332,0.5661641541038526,0.5403577711270019,0.2484626307070694,0.11490276488667017,0.017471221318288033,0.05418370424730505,0.011685493787380387,0.04249821045992466,ok,curated_hot_theme_seed
factor_score,5,cxo_biotech_innovative_drug,597,1,0.5159128978224455,0.5661641541038526,0.49160974160974164,0.2543245183121025,-0.029741231236295206,0.010212219238464148,0.0074232056524050904,0.015701969487573058,-0.008278763835167968,weak_or_failed,curated_hot_theme_seed
factor_score,5,data_element_fintech_ai_app,3315,5,0.4708898944193062,0.5167420814479639,0.4535991204806018,0.25866635477402744,-0.08482732272311584,0.0005912682100044696,-0.00793960074061843,0.009640192674121218,-0.01757979341473965,weak_or_failed,curated_hot_theme_seed
factor_score,5,datacenter_optical_liquid_cooling,3582,6,0.4949748743718593,0.5189838079285315,0.4931740209431178,0.2547073910700712,0.00846038417512016,0.008182799415713852,0.016982829742421164,0.00420947981404856,0.012773349928372604,ok,curated_hot_theme_seed
factor_score,5,defense_ship_equipment,5373,9,0.5187046342825238,0.5125628140703518,0.5167431148777868,0.2519749586635321,0.024554917906465874,0.0026020002680451483,0.014838665260916966,0.0025535918321453405,0.012285073428771626,ok,curated_hot_theme_seed
factor_score,5,education_human_capital,4507,7,0.5123141779454182,0.5396050587974263,0.5097918318008877,0.2513306164342685,-0.024436494484556644,-0.0008592200183600601,-0.0037660712894986544,0.001573379197395857,-0.005339450486894512,weak_or_failed,curated_hot_theme_seed
factor_score,5,high_dividend_state_owned_finance,1194,2,0.4731993299832496,0.5326633165829145,0.4464788891143121,0.25770500568391186,-0.08124863065614561,0.003573036284880522,-0.002944835548612271,0.012246093400638553,-0.015190928949250823,weak_or_failed,curated_hot_theme_seed
factor_score,5,home_appliance_export,6898,11,0.47086111916497536,0.506378660481299,0.46954735987603485,0.25703280674947676,-0.060389142529505085,0.001685207335842715,-0.002501221305804261,0.005009613798107129,-0.00751083510391139,weak_or_failed,curated_hot_theme_seed
factor_score,5,humanoid_robot_core_parts,2980,5,0.5315436241610738,0.5046979865771812,0.5218311242287955,0.2515556729674441,0.026510397399527402,0.004394485219161053,0.0072180128576771006,0.0011098253524031293,0.006108187505273971,ok,curated_hot_theme_seed
factor_score,5,industrial_mother_machine_laser,1194,2,0.490787269681742,0.5117252931323283,0.4815854558929629,0.2569757487023556,-0.01665267920354592,0.008060665221708797,0.016232206700186436,0.0011312607501882566,0.015100945949998178,ok,curated_hot_theme_seed
factor_score,5,innovative_drug_medical_device,2985,5,0.5182579564489113,0.5500837520938023,0.4923120561072299,0.2522026691493665,-0.015296886449745977,-0.0016388189957168146,-0.0014637981318290597,-0.0007866201290187224,-0.0006771780028103373,weak_or_failed,curated_hot_theme_seed
factor_score,5,low_altitude_space_satellite,597,1,0.47571189279731996,0.507537688442211,0.4900990099009901,0.25461218818975856,-0.030110240823109514,0.004011617483546575,0.0042840049000268865,0.010442345153023837,-0.006158340252996951,weak_or_failed,curated_hot_theme_seed
factor_score,5,media_game_ai_application,7760,13,0.4899484536082474,0.5039948453608247,0.4911757041032285,0.25496741639755627,-0.018614327591797077,0.0025867597004614546,0.0025457700104687584,0.002914899576416842,-0.0003691295659480837,weak_or_failed,curated_hot_theme_seed
factor_score,5,metals_energy_metals,14013,21,0.5026047241846856,0.5297224006279883,0.4982852991266737,0.25375674130291814,-0.008059535838538353,0.006189798949292025,0.004596399102709722,0.006950595981278839,-0.002354196878569117,weak_or_failed,curated_hot_theme_seed
factor_score,5,power_solid_state_battery,7751,13,0.4952909302025545,0.5232873177654496,0.49063530064883243,0.2551173332121779,-0.004176715961402327,0.00741175287280849,0.01127293109059532,0.007180276292280635,0.004092654798314685,ok,curated_hot_theme_seed
factor_score,5,rare_earth_magnetic_materials,1791,3,0.46733668341708545,0.5633724176437744,0.45390336080138094,0.25746252364110916,-0.10922783286540473,0.008540775706362011,0.005805941398121976,0.020765566956331773,-0.014959625558209799,weak_or_failed,curated_hot_theme_seed
factor_score,5,real_estate_chain,9150,12,0.5144262295081967,0.5513661202185792,0.484755084869548,0.2526234436115987,-0.057394517629269524,-0.0021271909793052803,-0.0035105843987531292,0.0009026337698244526,-0.004413218168577582,weak_or_failed,curated_hot_theme_seed
factor_score,5,renewable_grid_storage,5367,9,0.4810881311719769,0.5006521334078629,0.4852424470501975,0.25634114964565335,-0.03559567052394977,0.002643758391422756,0.0025699609428478888,0.0022965239974042746,0.0002734369454436142,ok,curated_hot_theme_seed
factor_score,5,robotics_highend_manufacturing,3050,4,0.5059016393442622,0.5111475409836066,0.5126699904365255,0.252090607326458,0.0011301590121837743,0.002807182503323954,0.004880761875798052,0.004161035124662449,0.0007197267511356029,ok,curated_hot_theme_seed
factor_score,5,shipbuilding_ocean_shipping,597,1,0.46901172529313234,0.5159128978224455,0.46773468745787083,0.25715567689061763,-0.026652951712523323,-0.001016175344826496,-0.0059072368155076264,-0.005077575770338098,-0.0008296610451695285,weak_or_failed,curated_hot_theme_seed
factor_score,5,shipping_ports_logistics,3912,6,0.49642126789366053,0.5191717791411042,0.4957250862560666,0.2545755619013599,-0.005301637993541576,0.003333472294332763,0.0038021948284441965,0.006048117620588508,-0.0022459227921443115,weak_or_failed,curated_hot_theme_seed
factor_score,5,smart_ev_autonomous_driving,6301,10,0.48897000476114905,0.5019838120933185,0.4891367623616517,0.2549171995032293,-0.022209977714867855,0.002362946105741,0.006167854561946197,0.003293841185106433,0.0028740133768397646,ok,curated_hot_theme_seed
factor_score,5,tourism_retail_services,5703,9,0.47939680869717693,0.516920918814659,0.4516590041050317,0.2579868683358685,-0.07874334635228979,0.00015659492447520524,-0.0026022075705872125,0.005170270250878771,-0.007772477821465984,weak_or_failed,curated_hot_theme_seed
factor_score,5,xinchuang_software_cybersecurity,3582,6,0.4824120603015075,0.5217755443886097,0.4734462207454592,0.25591318043256084,-0.06712704673541081,0.0008573263944033565,-0.0021616404583501944,0.00999164717735336,-0.012153287635703554,weak_or_failed,curated_hot_theme_seed
