event_id,source,source_url,published_at,fetched_at,related_symbols,symbol,title,summary,event_type,sentiment,impact_score,confidence,effective_date,raw_hash,quality_flag
8aebe66e5a1575dc,eastmoney_stock_news,http://finance.eastmoney.com/a/202606103766538490.html,2026-06-10 13:26:00,2026-06-12T19:23:05,300750,300750,宁德时代在普洱成立新公司,股东信息显示，该公司由宁德时代（300750）旗下宁德时代新能源产业投资有限公司全资持股。,shareholder_change,neutral,-0.15,0.63,2026-06-10,8aebe66e5a1575dcc3933be99abe9b758e8b656a,ok
28eb198b16ef6e66,eastmoney_stock_news,http://finance.eastmoney.com/a/202606053762024081.html,2026-06-05 17:00:13,2026-06-12T19:23:05,300750,300750,花旗：升宁德时代目标价至888港元 料今年利润达千亿人民币,花旗发布研报称，将宁德时代300750.SZ)A股目标价由576元人民币上调至603元人民币。,general_news,neutral,0.0,0.35,2026-06-05,28eb198b16ef6e66602782fb1104293d30556b1d,ok
9b1c48d144b75027,eastmoney_stock_news,http://finance.eastmoney.com/a/202606053761863791.html,2026-06-05 14:00:00,2026-06-12T19:23:05,300750,300750,湖南裕能增资至8.4亿 增幅约11%,该公司成立于2016年6月，法定代表人为谭新乔，经营范围包括电子专用材料研发、电子专用材料制造、电子专用材料销售等，由湘潭电化集团有限公司、上海津晟新材料科技有限公司、宁德时代（300750）等共同持股。,general_news,neutral,0.0,0.35,2026-06-05,9b1c48d144b75027a0cafea3e1f2f30a0aff169a,ok
4f320b90b527521a,eastmoney_stock_news,http://finance.eastmoney.com/a/202606043760562285.html,2026-06-04 19:15:33,2026-06-12T19:23:05,300750,300750,宁德时代：2026年A股员工持股计划完成非交易过户,宁德时代300750.SZ)公告称，公司2026年A股员工持股计划已完成非交易过户，过户股份数量为366.33万股，占公司总股本的0.08%，过户价格为176.68元/股。该持股计划实际募集资金总额为6.47亿元，参与员工4974人，股票来源为公司回购专用账户的A股股份。,buyback_dividend,positive,0.45,0.63,2026-06-04,4f320b90b527521a46c42365acf56a376d7aaa6d,ok
f44f149d6121bc4e,eastmoney_stock_news,http://finance.eastmoney.com/a/202606043760564236.html,2026-06-04 19:15:26,2026-06-12T19:23:05,300750,300750,宁德时代：选举2026年A股员工持股计划管理委员会委员,宁德时代300750.SZ)公告称，公司于2026年6月4日召开2026年A股员工持股计划第一次持有人会议，选举王兵、陈津、吴婧为管理委员会委员，同日选举王兵为管理委员会主任。,general_news,neutral,0.0,0.35,2026-06-04,f44f149d6121bc4e792162962aa63efa583c204c,ok
7f95e6f2ebf41081,eastmoney_stock_news,http://finance.eastmoney.com/a/202606043760581591.html,2026-06-04 19:47:00,2026-06-12T19:23:05,300750,300750,宁德时代2026年员工持股计划366.33万股完成过户 募资6.47亿元,6月4日，宁德时代（300750/03750）发布公告，2026年A股员工持股计划完成非交易过户，涉及股份数量为366.33万股，占公司总股本的0.08%，过户价格为176.68元/股。,commodity_shock,positive,0.2,0.63,2026-06-04,7f95e6f2ebf41081b7e36ef6e5675500d56d51c5,ok
bab3acebc9c20458,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225352616&orgId=GD165627&announcementTime=2026-06-04 19:12:29,2026-06-04 19:12:29,2026-06-12T19:23:05,300750,300750,关于2026年A股员工持股计划完成非交易过户的公告,关于2026年A股员工持股计划完成非交易过户的公告,general_news,neutral,0.0,0.35,2026-06-04,bab3acebc9c20458250b694f996ce8cc9527db5a,ok
b5d9bc510cf2e905,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225352615&orgId=GD165627&announcementTime=2026-06-04 19:12:27,2026-06-04 19:12:27,2026-06-12T19:23:05,300750,300750,关于选举2026年A股员工持股计划管理委员会委员的公告,关于选举2026年A股员工持股计划管理委员会委员的公告,general_news,neutral,0.0,0.35,2026-06-04,b5d9bc510cf2e90527187d0bb9b63df7096d7ba8,ok
9c477e1d562afaaf,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225349744&orgId=GD165627&announcementTime=2026-06-03 19:08:09,2026-06-03 19:08:09,2026-06-12T19:23:05,300750,300750,H股公告（截至2026年5月31日止股份发行人的证券变动月报表）,H股公告（截至2026年5月31日止股份发行人的证券变动月报表）,general_news,neutral,0.0,0.35,2026-06-03,9c477e1d562afaafa0f7a70f5041e10a1410dae5,ok
98b748617916de80,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225342636&orgId=GD165627&announcementTime=2026-06-01 17:34:11,2026-06-01 17:34:11,2026-06-12T19:23:05,300750,300750,关于2026年度第三期绿色科技创新债券发行完成的公告,关于2026年度第三期绿色科技创新债券发行完成的公告,general_news,neutral,0.0,0.35,2026-06-01,98b748617916de8098f2441e259a9c65dcd45c84,ok
8398691da0060a39,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225292100&orgId=GD165627&announcementTime=2026-05-11 18:48:08,2026-05-11 18:48:08,2026-06-12T19:23:05,300750,300750,关于控股股东无偿捐赠部分公司股份的进展公告,关于控股股东无偿捐赠部分公司股份的进展公告,shareholder_change,neutral,-0.15,0.63,2026-05-11,8398691da0060a39673489f082c9847dee5b1ca9,ok
be12a49ef414f80f,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225282726&orgId=GD165627&announcementTime=2026-05-07 18:48:09,2026-05-07 18:48:09,2026-06-12T19:23:05,300750,300750,H股公告（截至2026年4月30日止股份发行人的证券变动月报表）,H股公告（截至2026年4月30日止股份发行人的证券变动月报表）,general_news,neutral,0.0,0.35,2026-05-07,be12a49ef414f80ffeb9d7bc76dd7887f710af6b,ok
b43d97076e574cf7,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225274804&orgId=GD165627&announcementTime=2026-04-30 20:42:27,2026-04-30 20:42:27,2026-06-12T19:23:05,300750,300750,关于完成配售H股的公告,关于完成配售H股的公告,general_news,neutral,0.0,0.35,2026-04-30,b43d97076e574cf78874cd980f554810a76454a2,ok
efc6b8e698141445,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225274803&orgId=GD165627&announcementTime=2026-04-30 20:42:27,2026-04-30 20:42:27,2026-06-12T19:23:05,300750,300750,H股公告（翌日披露报表）,H股公告（翌日披露报表）,general_news,neutral,0.0,0.35,2026-04-30,efc6b8e6981414459efff665da080621cedc9223,ok
5d7622a2ea99e84d,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300750&announcementId=1225274805&orgId=GD165627&announcementTime=2026-04-30 20:42:09,2026-04-30 20:42:09,2026-06-12T19:23:05,300750,300750,关于2026年度第二期绿色科技创新债券发行完成的公告,关于2026年度第二期绿色科技创新债券发行完成的公告,general_news,neutral,0.0,0.35,2026-04-30,5d7622a2ea99e84d2a52386f57f2623c52cd64e1,ok
