event_id,symbol,published_at,effective_trade_date,horizon_days,outcome_known_at,event_type,sentiment,source,source_category,source_reliability,source_reliability_bucket,entity_link_confidence,impact_score,weighted_impact_score,forward_return,expected_excess_return_proxy,return_available,evaluation_scope
c83b177a2cda6f8d,000630,2025-12-25T00:00:00,2025-12-25,1,2025-12-26,public_opinion_risk,negative,sample_risk_news,sample_demo,0.4,low,1.0,-0.55,-0.15620000000000003,0.008793079389241676,0.0002421175186386737,True,ex_post_event_outcome;not_a_trade_signal
c83b177a2cda6f8d,000630,2025-12-25T00:00:00,2025-12-25,5,,public_opinion_risk,negative,sample_risk_news,sample_demo,0.4,low,1.0,-0.55,-0.15620000000000003,,,False,ex_post_event_outcome;not_a_trade_signal
c83b177a2cda6f8d,000630,2025-12-25T00:00:00,2025-12-25,20,,public_opinion_risk,negative,sample_risk_news,sample_demo,0.4,low,1.0,-0.55,-0.15620000000000003,,,False,ex_post_event_outcome;not_a_trade_signal
07b9489d9e7e4308,000630,2025-12-28T00:00:00,2025-12-29,1,2025-12-30,commodity_shock,positive,sample_industry_news,sample_demo,0.4,low,1.0,0.2,0.0504,0.02369972045924995,0.006039652417353863,True,ex_post_event_outcome;not_a_trade_signal
07b9489d9e7e4308,000630,2025-12-28T00:00:00,2025-12-29,5,,commodity_shock,positive,sample_industry_news,sample_demo,0.4,low,1.0,0.2,0.0504,,,False,ex_post_event_outcome;not_a_trade_signal
07b9489d9e7e4308,000630,2025-12-28T00:00:00,2025-12-29,20,,commodity_shock,positive,sample_industry_news,sample_demo,0.4,low,1.0,0.2,0.0504,,,False,ex_post_event_outcome;not_a_trade_signal
5211bc317839407f,000630,2025-12-29T00:00:00,2025-12-29,1,2025-12-30,commodity_shock,positive,sample_policy_news,sample_demo,0.4,low,0.78,0.2,0.07600000000000001,0.02369972045924995,0.006039652417353863,True,ex_post_event_outcome;not_a_trade_signal
5211bc317839407f,000630,2025-12-29T00:00:00,2025-12-29,5,,commodity_shock,positive,sample_policy_news,sample_demo,0.4,low,0.78,0.2,0.07600000000000001,,,False,ex_post_event_outcome;not_a_trade_signal
5211bc317839407f,000630,2025-12-29T00:00:00,2025-12-29,20,,commodity_shock,positive,sample_policy_news,sample_demo,0.4,low,0.78,0.2,0.07600000000000001,,,False,ex_post_event_outcome;not_a_trade_signal
303a92fe240cea38,000630,2025-12-31T00:00:00,2025-12-31,1,,order_contract,positive,sample_announcement,sample_demo,0.4,low,1.0,0.55,0.15620000000000003,,,False,ex_post_event_outcome;not_a_trade_signal
303a92fe240cea38,000630,2025-12-31T00:00:00,2025-12-31,5,,order_contract,positive,sample_announcement,sample_demo,0.4,low,1.0,0.55,0.15620000000000003,,,False,ex_post_event_outcome;not_a_trade_signal
303a92fe240cea38,000630,2025-12-31T00:00:00,2025-12-31,20,,order_contract,positive,sample_announcement,sample_demo,0.4,low,1.0,0.55,0.15620000000000003,,,False,ex_post_event_outcome;not_a_trade_signal
